trip_year,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,Trips_on_route
2015,40.71754834,-74.01322069,40.771522,-73.990541,1058
2015,40.7403432,-73.98955109,40.73492695,-73.99200509,1057
2015,40.73314259,-73.97573881,40.73827428,-73.98751968,1056
2015,40.751873,-73.977706,40.75645824,-73.99372222,1056
2015,40.76312584,-73.96526895,40.76500525,-73.95818491,1051
2015,40.72405549,-74.00965965,40.71754834,-74.01322069,1051
2015,40.76228826,-73.98336183,40.75510267,-73.97498696,1050
2015,40.71754834,-74.01322069,40.72043411,-74.01020609,1050
2015,40.73492695,-73.99200509,40.74173969,-73.99415556,1050
2015,40.73912601,-73.97973776,40.73221853,-73.98165557,1050
2015,40.744023,-73.976056,40.74854862,-73.98808416,1048
2015,40.76227205,-73.98788205,40.76019252,-73.9912551,1047
2015,40.73935542,-73.99931783,40.74173969,-73.99415556,1047
2015,40.73028666,-73.9907647,40.72456089,-73.99565293,1047
2015,40.74238787,-73.99726235,40.746745,-74.007756,1047
2015,40.728145,-73.990214,40.72453734,-73.98185424,1046
2015,40.73223272,-73.98889957,40.72903917,-73.99404649,1046
2015,40.7575699,-73.99098507,40.76064679,-73.98442659,1046
2015,40.689888,-73.981013,40.68981035,-73.97493121,1046
2015,40.746745,-74.007756,40.73935542,-73.99931783,1044
2015,40.736502,-73.97809472,40.7403432,-73.98955109,1044
2015,40.73704984,-73.99009296,40.72456089,-73.99565293,1043
2015,40.750967348715982,-73.994442075490952,40.75500254,-73.98014437,1040
2015,40.71285887,-73.96590294,40.71534825,-73.96024116,1040
2015,40.73223272,-73.98889957,40.72621788,-73.98379855,1039
2015,40.71273266,-74.0046073,40.7149787,-74.013012,1039
2015,40.75513557,-73.98658032,40.7423543,-73.98915076,1038
2015,40.75929124,-73.98859651,40.76370739,-73.9851615,1038
2015,40.76340613,-73.97722479,40.76590936,-73.97634151,1037
2015,40.7500727,-73.99839279,40.746745,-74.007756,1037
2015,40.739323,-74.008119,40.7153379,-74.01658354,1037
2015,40.73314259,-73.97573881,40.73221853,-73.98165557,1036
2015,40.71291224,-74.01020234,40.72165481,-74.00234737,1035
2015,40.750967348715982,-73.994442075490952,40.751873,-73.977706,1034
2015,40.73028666,-73.9907647,40.73038599,-74.00214988,1034
2015,40.73226398,-73.99852205,40.73028666,-73.9907647,1031
2015,40.73291553,-74.00711384,40.7390169121,-74.0026376103,1030
2015,40.7643971,-73.97371465,40.75640548,-73.9900262,1030
2015,40.751873,-73.977706,40.74394314,-73.97966069,1030
2015,40.744023,-73.976056,40.751873,-73.977706,1029
2015,40.73492695,-73.99200509,40.73038599,-74.00214988,1029
2015,40.7390169121,-74.0026376103,40.74734825,-73.99723551,1028
2015,40.73028666,-73.9907647,40.73649403,-73.99704374,1027
2015,40.7457121,-73.98194829,40.75019995,-73.99093085,1027
2015,40.7403432,-73.98955109,40.74173969,-73.99415556,1026
2015,40.750967348715982,-73.994442075490952,40.75929124,-73.98859651,1024
2015,40.76340613,-73.97722479,40.76915505,-73.98191841,1024
2015,40.73912601,-73.97973776,40.73047309,-73.98672378,1023
2015,40.69760127,-73.99344559,40.69383,-73.990539,1022
2015,40.739323,-74.008119,40.73172428,-74.00674436,1022
2015,40.7403432,-73.98955109,40.73454567,-73.99074142,1021
2015,40.7153379,-74.01658354,40.73038599,-74.00214988,1020
2015,40.73971301,-73.99456405,40.749156,-73.9916,1019
2015,40.771522,-73.990541,40.71754834,-74.01322069,1019
2015,40.72229346,-73.99147535,40.71605866,-73.99190759,1019
2015,40.73532427,-73.99800419,40.74173969,-73.99415556,1018
2015,40.7643971,-73.97371465,40.75019995,-73.99093085,1018
2015,40.724399,-74.004704,40.73291553,-74.00711384,1018
2015,40.76370739,-73.9851615,40.76727216,-73.99392888,1018
2015,40.73935542,-73.99931783,40.73726186,-73.99238967,1018
2015,40.72938685,-73.97772429,40.73028666,-73.9907647,1013
2015,40.72679454,-73.99695094,40.73038599,-74.00214988,1013
2015,40.750967348715982,-73.994442075490952,40.768254,-73.988639,1012
2015,40.73028666,-73.9907647,40.73971301,-73.99456405,1012
2015,40.73172428,-74.00674436,40.73652889,-74.00618026,1012
2015,40.76009437,-73.99461843,40.751551,-73.993934,1011
2015,40.72679454,-73.99695094,40.73028666,-73.9907647,1010
2015,40.746745,-74.007756,40.76087502,-74.00277668,1010
2015,40.71542197,-74.01121978,40.717571,-74.005549,1009
2015,40.7153379,-74.01658354,40.73172428,-74.00674436,1009
2015,40.74345335,-74.00004031,40.746745,-74.007756,1008
2015,40.74765947,-73.98490707,40.75019995,-73.99093085,1008
2015,40.707873,-74.00167,40.71273266,-74.0046073,1006
2015,40.71745169,-73.95850939,40.716887,-73.963198,1006
2015,40.751873,-73.977706,40.74173969,-73.99415556,1006
2015,40.695065,-73.987167,40.71273266,-74.0046073,1005
2015,40.73704984,-73.99009296,40.73587678,-73.98205027,1004
2015,40.71939226,-74.00247214,40.71291224,-74.01020234,1003
2015,40.7423543,-73.98915076,40.75640548,-73.9900262,1001
2015,40.74691959,-74.00451887,40.71754834,-74.01322069,999
2015,40.735238,-74.000271,40.74173969,-73.99415556,999
2015,40.71625008,-74.0091059,40.72043411,-74.01020609,997
2015,40.74173969,-73.99415556,40.75640548,-73.9900262,993
2015,40.70834698,-74.01713445,40.701907,-74.013942,991
2015,40.73704984,-73.99009296,40.74025878,-73.98409214,991
2015,40.71427487,-73.98990025,40.71413089,-73.9970468,990
2015,40.73935542,-73.99931783,40.74334935,-74.00681753,990
2015,40.751873,-73.977706,40.73912601,-73.97973776,989
2015,40.72456089,-73.99565293,40.72467721,-73.98783413,989
2015,40.73038599,-74.00214988,40.73971301,-73.99456405,989
2015,40.74854862,-73.98808416,40.73704984,-73.99009296,988
2015,40.72955361,-73.98057249,40.73704984,-73.99009296,988
2015,40.73492695,-73.99200509,40.73401143,-74.00293877,987
2015,40.71754834,-74.01322069,40.74691959,-74.00451887,986
2015,40.75645824,-73.99372222,40.74206539,-74.00443172,985
2015,40.75527307,-73.98316936,40.75320159,-73.9779874,984
2015,40.75097711,-73.98765428,40.751873,-73.977706,984
2015,40.74901271,-73.98848395,40.75513557,-73.98658032,984
2015,40.751873,-73.977706,40.746647,-73.993915,984
2015,40.75513557,-73.98658032,40.76030096,-73.99884222,983
2015,40.7403432,-73.98955109,40.74691959,-74.00451887,982
2015,40.749156,-73.9916,40.74144387,-73.97536082,981
2015,40.751581,-73.97791,40.74854862,-73.98808416,981
2015,40.74177603,-74.00149746,40.74734825,-73.99723551,981
2015,40.76095756,-73.96724467,40.75510267,-73.97498696,980
2015,40.7575699,-73.99098507,40.76228826,-73.98336183,978
2015,40.750967348715982,-73.994442075490952,40.76064679,-73.98442659,978
2015,40.72019576,-73.98997825,40.72456089,-73.99565293,978
2015,40.74238787,-73.99726235,40.73704984,-73.99009296,977
2015,40.76915505,-73.98191841,40.76064679,-73.98442659,977
2015,40.73935542,-73.99931783,40.74206539,-74.00443172,977
2015,40.74780373,-73.9734419,40.751873,-73.977706,977
2015,40.722055,-73.989111,40.72456089,-73.99565293,976
2015,40.711512,-74.015756,40.72043411,-74.01020609,975
2015,40.76228826,-73.98336183,40.75640548,-73.9900262,975
2015,40.686931,-74.016966,40.692609,-74.016398,975
2015,40.73492695,-73.99200509,40.73047747,-73.99906065,974
2015,40.750967348715982,-73.994442075490952,40.746745,-74.007756,974
2015,40.7390169121,-74.0026376103,40.74173969,-73.99415556,974
2015,40.717571,-74.005549,40.71291224,-74.01020234,973
2015,40.771522,-73.990541,40.7575699,-73.99098507,972
2015,40.75640548,-73.9900262,40.7643971,-73.97371465,972
2015,40.74780373,-73.9734419,40.74025878,-73.98409214,972
2015,40.736502,-73.97809472,40.751873,-73.977706,971
2015,40.7423543,-73.98915076,40.74487634,-73.99529885,971
2015,40.7451677,-73.98683077,40.73704984,-73.99009296,968
2015,40.75466591,-73.99138152,40.76370739,-73.9851615,968
2015,40.69383,-73.990539,40.70255088,-73.98940236,968
2015,40.74173969,-73.99415556,40.73401143,-74.00293877,967
2015,40.75645824,-73.99372222,40.7500727,-73.99839279,967
2015,40.71754834,-74.01322069,40.7361967,-74.00859207,966
2015,40.7454973,-74.00197139,40.73971301,-73.99456405,966
2015,40.73049393,-73.9957214,40.73223272,-73.98889957,964
2015,40.76019252,-73.9912551,40.7454973,-74.00197139,964
2015,40.751581,-73.97791,40.749156,-73.9916,964
2015,40.72325,-73.94308,40.71774592,-73.95600096,963
2015,40.73401143,-74.00293877,40.7390169121,-74.0026376103,962
2015,40.74487634,-73.99529885,40.751396,-74.005226,961
2015,40.75640548,-73.9900262,40.76370739,-73.9851615,960
2015,40.734232,-73.986923,40.74025878,-73.98409214,960
2015,40.71291224,-74.01020234,40.70706456,-74.00731853,959
2015,40.692609,-74.016398,40.686931,-74.016966,958
2015,40.73704984,-73.99009296,40.73971301,-73.99456405,956
2015,40.7390169121,-74.0026376103,40.74691959,-74.00451887,956
2015,40.73971301,-73.99456405,40.751873,-73.977706,956
2015,40.70834698,-74.01713445,40.72043411,-74.01020609,956
2015,40.76370739,-73.9851615,40.76019252,-73.9912551,955
2015,40.73226398,-73.99852205,40.73492695,-73.99200509,954
2015,40.717571,-74.005549,40.71542197,-74.01121978,954
2015,40.73454567,-73.99074142,40.73047309,-73.98672378,953
2015,40.751873,-73.977706,40.7403432,-73.98955109,953
2015,40.7457121,-73.98194829,40.74854862,-73.98808416,953
2015,40.716887,-73.963198,40.71745169,-73.95850939,952
2015,40.73221853,-73.98165557,40.73454567,-73.99074142,951
2015,40.70255065,-74.0127234,40.71291224,-74.01020234,950
2015,40.74025878,-73.98409214,40.746647,-73.993915,950
2015,40.749156,-73.9916,40.7457121,-73.98194829,949
2015,40.768254,-73.988639,40.7652654,-73.98192338,948
2015,40.72621788,-73.98379855,40.73704984,-73.99009296,948
2015,40.73028666,-73.9907647,40.73492695,-73.99200509,947
2015,40.71542197,-74.01121978,40.70569254,-74.01677685,944
2015,40.768254,-73.988639,40.76019252,-73.9912551,944
2015,40.739323,-74.008119,40.711512,-74.015756,942
2015,40.74691959,-74.00451887,40.750967348715982,-73.994442075490952,942
2015,40.71542197,-74.01121978,40.72405549,-74.00965965,942
2015,40.7606597,-73.98042047,40.75640548,-73.9900262,941
2015,40.750967348715982,-73.994442075490952,40.7652654,-73.98192338,941
2015,40.73492695,-73.99200509,40.73226398,-73.99852205,941
2015,40.73028666,-73.9907647,40.73827428,-73.98751968,940
2015,40.7575699,-73.99098507,40.751581,-73.97791,940
2015,40.751873,-73.977706,40.75466591,-73.99138152,939
2015,40.73028666,-73.9907647,40.72938685,-73.97772429,938
2015,40.751551,-73.993934,40.76227205,-73.98788205,938
2015,40.722055,-73.989111,40.71605866,-73.99190759,937
2015,40.76228826,-73.98336183,40.75992262,-73.97648516,936
2015,40.746647,-73.993915,40.73971301,-73.99456405,935
2015,40.72557,-73.94434,40.71774592,-73.95600096,934
2015,40.75019995,-73.99093085,40.74487634,-73.99529885,933
2015,40.73454567,-73.99074142,40.72953837,-73.98426726,932
2015,40.76341379,-73.99667444,40.751551,-73.993934,932
2015,40.7014851,-73.98656928,40.69610226,-73.96751037,931
2015,40.7218158,-73.99720307,40.72710258,-74.00297088,930
2015,40.73704984,-73.99009296,40.73047309,-73.98672378,929
2015,40.771522,-73.990541,40.76087502,-74.00277668,929
2015,40.7500727,-73.99839279,40.7454973,-74.00197139,929
2015,40.75510267,-73.97498696,40.7652654,-73.98192338,928
2015,40.73454567,-73.99074142,40.7390169121,-74.0026376103,928
2015,40.7652654,-73.98192338,40.75320159,-73.9779874,928
2015,40.75510267,-73.97498696,40.76915505,-73.98191841,928
2015,40.74195138,-74.00803013,40.7153379,-74.01658354,927
2015,40.7403432,-73.98955109,40.7454973,-74.00197139,926
2015,40.72953837,-73.98426726,40.73028666,-73.9907647,926
2015,40.75513557,-73.98658032,40.751873,-73.977706,925
2015,40.73454567,-73.99074142,40.72917025,-73.99810231,925
2015,40.7218158,-73.99720307,40.73704984,-73.99009296,923
2015,40.71291224,-74.01020234,40.70717936,-74.00887308,921
2015,40.751873,-73.977706,40.75660359,-73.9979009,921
2015,40.734232,-73.986923,40.73314259,-73.97573881,920
2015,40.751873,-73.977706,40.744219,-73.97121214,920
2015,40.73649403,-73.99704374,40.7390169121,-74.0026376103,919
2015,40.73524276,-73.98758561,40.751873,-73.977706,919
2015,40.75640548,-73.9900262,40.74444921,-73.98303529,919
2015,40.7153379,-74.01658354,40.71542197,-74.01121978,918
2015,40.7462009,-73.98855723,40.74144387,-73.97536082,918
2015,40.73704984,-73.99009296,40.74206539,-74.00443172,917
2015,40.73492695,-73.99200509,40.72710258,-74.00297088,917
2015,40.72740794,-73.98142006,40.73704984,-73.99009296,916
2015,40.7390169121,-74.0026376103,40.73172428,-74.00674436,916
2015,40.76915505,-73.98191841,40.76095756,-73.96724467,915
2015,40.72456089,-73.99565293,40.72217444,-73.98368779,914
2015,40.7454973,-74.00197139,40.746745,-74.007756,914
2015,40.73314259,-73.97573881,40.7403432,-73.98955109,913
2015,40.76590936,-73.97634151,40.77575319,-73.97603963,913
2015,40.72317958,-73.99480012,40.73028666,-73.9907647,912
2015,40.74195138,-74.00803013,40.711512,-74.015756,910
2015,40.7284186,-73.98713956,40.72621788,-73.98379855,910
2015,40.735238,-74.000271,40.73028666,-73.9907647,910
2015,40.7575699,-73.99098507,40.7606597,-73.98042047,909
2015,40.72903917,-73.99404649,40.73223272,-73.98889957,909
2015,40.7390169121,-74.0026376103,40.739323,-74.008119,908
2015,40.73454567,-73.99074142,40.7284186,-73.98713956,908
2015,40.75645824,-73.99372222,40.751551,-73.993934,907
2015,40.71273266,-74.0046073,40.7218158,-73.99720307,907
2015,40.751551,-73.993934,40.75066386,-74.00176802,907
2015,40.72679454,-73.99695094,40.73291553,-74.00711384,907
2015,40.75714758,-73.97207836,40.7606597,-73.98042047,907
2015,40.7218158,-73.99720307,40.73454567,-73.99074142,906
2015,40.76227205,-73.98788205,40.751551,-73.993934,906
2015,40.73492695,-73.99200509,40.73049393,-73.9957214,904
2015,40.746745,-74.007756,40.73704984,-73.99009296,904
2015,40.744219,-73.97121214,40.751873,-73.977706,904
2015,40.750967348715982,-73.994442075490952,40.7643971,-73.97371465,904
2015,40.74177603,-74.00149746,40.751873,-73.977706,903
2015,40.73224119,-74.00026394,40.74173969,-73.99415556,902
2015,40.72217444,-73.98368779,40.73028666,-73.9907647,901
2015,40.71911552,-74.00666661,40.71542197,-74.01121978,901
2015,40.749156,-73.9916,40.74487634,-73.99529885,899
2015,40.76695317,-73.98169333,40.75320159,-73.9779874,897
2015,40.74691959,-74.00451887,40.73935542,-73.99931783,896
2015,40.71911552,-74.00666661,40.71291224,-74.01020234,895
2015,40.728145,-73.990214,40.72621788,-73.98379855,895
2015,40.7462009,-73.98855723,40.73726186,-73.99238967,895
2015,40.73454567,-73.99074142,40.72453734,-73.98185424,894
2015,40.72217444,-73.98368779,40.72743423,-73.99379025,894
2015,40.73291553,-74.00711384,40.72043411,-74.01020609,894
2015,40.71291224,-74.01020234,40.71273266,-74.0046073,894
2015,40.74173969,-73.99415556,40.7390169121,-74.0026376103,894
2015,40.7568001,-73.98291153,40.75640548,-73.9900262,894
2015,40.70905623,-74.01043382,40.70706456,-74.00731853,894
2015,40.76370739,-73.9851615,40.76695317,-73.98169333,893
2015,40.74096374,-73.98602213,40.751581,-73.97791,893
2015,40.74691959,-74.00451887,40.7390169121,-74.0026376103,893
2015,40.72779126,-73.98564945,40.73454567,-73.99074142,893
2015,40.76915505,-73.98191841,40.76087502,-74.00277668,891
2015,40.76915505,-73.98191841,40.76461837,-73.98789473,890
2015,40.70905623,-74.01043382,40.7047177,-74.00926027,890
2015,40.750967348715982,-73.994442075490952,40.751581,-73.97791,889
2015,40.73587678,-73.98205027,40.7403432,-73.98955109,889
2015,40.7451677,-73.98683077,40.73726186,-73.99238967,889
2015,40.713126,-73.984844,40.71427487,-73.98990025,889
2015,40.73221853,-73.98165557,40.744023,-73.976056,888
2015,40.73038599,-74.00214988,40.7153379,-74.01658354,888
2015,40.7153379,-74.01658354,40.71870987,-74.0090009,887
2015,40.72317958,-73.99480012,40.72066442,-73.98517977,887
2015,40.7500727,-73.99839279,40.74487634,-73.99529885,887
2015,40.76064679,-73.98442659,40.75320159,-73.9779874,887
2015,40.749717753,-74.002950346,40.74487634,-73.99529885,886
2015,40.76087502,-74.00277668,40.76915505,-73.98191841,886
2015,40.74395411,-73.99144871,40.75066386,-74.00176802,886
2015,40.72903917,-73.99404649,40.73492695,-73.99200509,885
2015,40.73726186,-73.99238967,40.73935542,-73.99931783,885
2015,40.734232,-73.986923,40.73221853,-73.98165557,884
2015,40.751581,-73.97791,40.7457121,-73.98194829,884
2015,40.74025878,-73.98409214,40.734232,-73.986923,884
2015,40.71893904,-73.99266288,40.71622644,-73.98261206,882
2015,40.750967348715982,-73.994442075490952,40.75992262,-73.97648516,882
2015,40.75320159,-73.9779874,40.7575699,-73.99098507,881
2015,40.74173969,-73.99415556,40.751396,-74.005226,881
2015,40.7014851,-73.98656928,40.697787,-73.973736,881
2015,40.73912601,-73.97973776,40.734232,-73.986923,881
2015,40.69512845,-73.99595065,40.69760127,-73.99344559,880
2015,40.751551,-73.993934,40.76269882,-73.99301222,880
2015,40.70463334,-74.01361706,40.71291224,-74.01020234,880
2015,40.7403432,-73.98955109,40.74475148,-73.99915362,879
2015,40.68753406,-73.97265183,40.689888,-73.981013,879
2015,40.72456089,-73.99565293,40.73223272,-73.98889957,879
2015,40.7047177,-74.00926027,40.7153379,-74.01658354,878
2015,40.71939226,-74.00247214,40.72043411,-74.01020609,877
2015,40.76095756,-73.96724467,40.76915505,-73.98191841,877
2015,40.73028666,-73.9907647,40.7218158,-73.99720307,876
2015,40.75645824,-73.99372222,40.74317449,-74.00366443,876
2015,40.734232,-73.986923,40.74394314,-73.97966069,876
2015,40.73827428,-73.98751968,40.74173969,-73.99415556,875
2015,40.75513557,-73.98658032,40.74901271,-73.98848395,875
2015,40.7462009,-73.98855723,40.74025878,-73.98409214,875
2015,40.75513557,-73.98658032,40.751581,-73.97791,873
2015,40.70255088,-73.98940236,40.71273266,-74.0046073,872
2015,40.751396,-74.005226,40.74173969,-73.99415556,870
2015,40.71754834,-74.01322069,40.728846,-74.008591,870
2015,40.73401143,-74.00293877,40.739323,-74.008119,870
2015,40.751396,-74.005226,40.746647,-73.993915,869
2015,40.72317958,-73.99480012,40.72710258,-74.00297088,869
2015,40.74691959,-74.00451887,40.73971301,-73.99456405,869
2015,40.70955958,-74.00653609,40.7047177,-74.00926027,868
2015,40.73492695,-73.99200509,40.72740794,-73.98142006,868
2015,40.71625008,-74.0091059,40.7153379,-74.01658354,868
2015,40.73038599,-74.00214988,40.72456089,-73.99565293,868
2015,40.72467721,-73.98783413,40.73028666,-73.9907647,868
2015,40.746647,-73.993915,40.73935542,-73.99931783,867
2015,40.69236178,-73.98631746,40.69308257,-73.97178913,867
2015,40.71291224,-74.01020234,40.71602118,-73.99974372,867
2015,40.74334935,-74.00681753,40.73726186,-73.99238967,867
2015,40.736502,-73.97809472,40.73221853,-73.98165557,866
2015,40.7208736,-73.98085795,40.72456089,-73.99565293,866
2015,40.71559509,-73.9870295,40.714215,-73.981346,865
2015,40.74177603,-74.00149746,40.74334935,-74.00681753,864
2015,40.768254,-73.988639,40.7575699,-73.99098507,864
2015,40.74334935,-74.00681753,40.73935542,-73.99931783,863
2015,40.7606597,-73.98042047,40.7575699,-73.99098507,863
2015,40.74487634,-73.99529885,40.749717753,-74.002950346,863
2015,40.75513557,-73.98658032,40.75019995,-73.99093085,863
2015,40.71542197,-74.01121978,40.7153379,-74.01658354,863
2015,40.72938685,-73.97772429,40.73223272,-73.98889957,862
2015,40.74206539,-74.00443172,40.74173969,-73.99415556,862
2015,40.749156,-73.9916,40.74290902,-73.97706058,862
2015,40.751551,-73.993934,40.768254,-73.988639,862
2015,40.73704984,-73.99009296,40.72621788,-73.98379855,862
2015,40.73028666,-73.9907647,40.74025878,-73.98409214,861
2015,40.73401143,-74.00293877,40.74177603,-74.00149746,861
2015,40.74691959,-74.00451887,40.74177603,-74.00149746,861
2015,40.751873,-73.977706,40.75038009,-73.98338988,860
2015,40.75466591,-73.99138152,40.74780373,-73.9734419,860
2015,40.73726186,-73.99238967,40.749156,-73.9916,860
2015,40.72710258,-74.00297088,40.72456089,-73.99565293,859
2015,40.73047747,-73.99906065,40.73028666,-73.9907647,859
2015,40.74173969,-73.99415556,40.73781509,-73.99994661,859
2015,40.749717753,-74.002950346,40.750967348715982,-73.994442075490952,858
2015,40.7047177,-74.00926027,40.71291224,-74.01020234,858
2015,40.71910537,-73.99973337,40.72456089,-73.99565293,858
2015,40.73291553,-74.00711384,40.74195138,-74.00803013,856
2015,40.7262807,-73.98978041,40.73028666,-73.9907647,856
2015,40.73912601,-73.97973776,40.7284186,-73.98713956,855
2015,40.7575699,-73.99098507,40.76087502,-74.00277668,855
2015,40.74144387,-73.97536082,40.73587678,-73.98205027,855
2015,40.72955361,-73.98057249,40.73028666,-73.9907647,854
2015,40.73291553,-74.00711384,40.72362738,-73.99949601,853
2015,40.7454973,-74.00197139,40.750967348715982,-73.994442075490952,853
2015,40.7451677,-73.98683077,40.7403432,-73.98955109,852
2015,40.75255434,-73.97282625,40.75640548,-73.9900262,852
2015,40.74096374,-73.98602213,40.7381765,-73.97738662,851
2015,40.728846,-74.008591,40.71754834,-74.01322069,850
2015,40.75513557,-73.98658032,40.76009437,-73.99461843,850
2015,40.75255434,-73.97282625,40.75019995,-73.99093085,850
2015,40.73028666,-73.9907647,40.7403432,-73.98955109,849
2015,40.74290902,-73.97706058,40.73587678,-73.98205027,848
2015,40.76095756,-73.96724467,40.75323098,-73.97032517,847
2015,40.7390169121,-74.0026376103,40.749717753,-74.002950346,847
2015,40.74096374,-73.98602213,40.73704984,-73.99009296,847
2015,40.736502,-73.97809472,40.74144387,-73.97536082,846
2015,40.7361967,-74.00859207,40.71754834,-74.01322069,846
2015,40.7403432,-73.98955109,40.750967348715982,-73.994442075490952,846
2015,40.75640548,-73.9900262,40.76227205,-73.98788205,846
2015,40.73401143,-74.00293877,40.73492695,-73.99200509,845
2015,40.751873,-73.977706,40.7462009,-73.98855723,845
2015,40.75640548,-73.9900262,40.76087502,-74.00277668,844
2015,40.751551,-73.993934,40.751581,-73.97791,844
2015,40.76095756,-73.96724467,40.7575699,-73.99098507,844
2015,40.75510267,-73.97498696,40.7575699,-73.99098507,843
2015,40.76019252,-73.9912551,40.75320159,-73.9779874,843
2015,40.75001986,-73.96905301,40.75640548,-73.9900262,843
2015,40.75038009,-73.98338988,40.75019995,-73.99093085,843
2015,40.751873,-73.977706,40.75097711,-73.98765428,842
2015,40.73543934,-73.99453948,40.7390169121,-74.0026376103,842
2015,40.76727216,-73.99392888,40.76087502,-74.00277668,842
2015,40.71260486,-73.96264403,40.71745169,-73.95850939,842
2015,40.73221853,-73.98165557,40.73912601,-73.97973776,842
2015,40.73047747,-73.99906065,40.7262807,-73.98978041,842
2015,40.72311651,-73.95212324,40.71774592,-73.95600096,842
2015,40.75299641,-73.98721619,40.7462009,-73.98855723,840
2015,40.72229346,-73.99147535,40.71893904,-73.99266288,840
2015,40.746745,-74.007756,40.7390169121,-74.0026376103,840
2015,40.73401143,-74.00293877,40.73028666,-73.9907647,839
2015,40.76228826,-73.98336183,40.75019995,-73.99093085,839
2015,40.7423543,-73.98915076,40.74901271,-73.98848395,839
2015,40.73401143,-74.00293877,40.71754834,-74.01322069,839
2015,40.73172428,-74.00674436,40.746745,-74.007756,838
2015,40.751581,-73.97791,40.73704984,-73.99009296,838
2015,40.73726186,-73.99238967,40.73028666,-73.9907647,838
2015,40.74394314,-73.97966069,40.74854862,-73.98808416,837
2015,40.75323098,-73.97032517,40.75640548,-73.9900262,837
2015,40.73028666,-73.9907647,40.73221853,-73.98165557,837
2015,40.74144387,-73.97536082,40.74780373,-73.9734419,837
2015,40.73172428,-74.00674436,40.74734825,-73.99723551,836
2015,40.744219,-73.97121214,40.75510267,-73.97498696,836
2015,40.71273266,-74.0046073,40.71870987,-74.0090009,836
2015,40.73587678,-73.98205027,40.73314259,-73.97573881,836
2015,40.751873,-73.977706,40.73587678,-73.98205027,836
2015,40.74173969,-73.99415556,40.749156,-73.9916,835
2015,40.72299208,-73.97995466,40.72467721,-73.98783413,835
2015,40.73028666,-73.9907647,40.73524276,-73.98758561,835
2015,40.73291553,-74.00711384,40.72405549,-74.00965965,835
2015,40.73587678,-73.98205027,40.749156,-73.9916,834
2015,40.73555,-73.95284,40.74232744,-73.95411749,834
2015,40.746647,-73.993915,40.751873,-73.977706,833
2015,40.76370739,-73.9851615,40.751551,-73.993934,833
2015,40.70463334,-74.01361706,40.70569254,-74.01677685,833
2015,40.74173969,-73.99415556,40.7500727,-73.99839279,833
2015,40.76009437,-73.99461843,40.75513557,-73.98658032,833
2015,40.71117444,-73.99682619,40.70122128,-74.01234218,833
2015,40.76915505,-73.98191841,40.76269882,-73.99301222,833
2015,40.73704984,-73.99009296,40.72740794,-73.98142006,832
2015,40.76087502,-74.00277668,40.73291553,-74.00711384,832
2015,40.71406667,-73.99293911,40.71291224,-74.01020234,832
2015,40.74475148,-73.99915362,40.75066386,-74.00176802,831
2015,40.73047309,-73.98672378,40.73704984,-73.99009296,831
2015,40.74901271,-73.98848395,40.7457121,-73.98194829,831
2015,40.73492695,-73.99200509,40.72490985,-74.00154702,831
2015,40.74195138,-74.00803013,40.73291553,-74.00711384,831
2015,40.749156,-73.9916,40.73726186,-73.99238967,831
2015,40.74691959,-74.00451887,40.74238787,-73.99726235,831
2015,40.73454567,-73.99074142,40.73221853,-73.98165557,830
2015,40.73492695,-73.99200509,40.73331967,-73.99510132,830
2015,40.73454567,-73.99074142,40.72779126,-73.98564945,829
2015,40.74765947,-73.98490707,40.7423543,-73.98915076,828
2015,40.75640548,-73.9900262,40.7423543,-73.98915076,828
2015,40.71748752,-74.0104554,40.71273266,-74.0046073,828
2015,40.75172632,-73.98753523,40.751873,-73.977706,827
2015,40.750967348715982,-73.994442075490952,40.75320159,-73.9779874,826
2015,40.75640548,-73.9900262,40.75992262,-73.97648516,826
2015,40.72938685,-73.97772429,40.728145,-73.990214,826
2015,40.68900443,-73.96023854,40.69363137,-73.96223558,825
2015,40.751581,-73.97791,40.7423543,-73.98915076,825
2015,40.744023,-73.976056,40.73587678,-73.98205027,825
2015,40.76030096,-73.99884222,40.71754834,-74.01322069,825
2015,40.76590936,-73.97634151,40.78472675,-73.96961715,825
2015,40.74206539,-74.00443172,40.751873,-73.977706,823
2015,40.74691959,-74.00451887,40.74206539,-74.00443172,823
2015,40.746745,-74.007756,40.7153379,-74.01658354,823
2015,40.73587678,-73.98205027,40.7284186,-73.98713956,823
2015,40.74901271,-73.98848395,40.7606597,-73.98042047,822
2015,40.7218158,-73.99720307,40.72456089,-73.99565293,822
2015,40.76228826,-73.98336183,40.7575699,-73.99098507,822
2015,40.74765947,-73.98490707,40.744023,-73.976056,821
2015,40.7047177,-74.00926027,40.70955958,-74.00653609,821
2015,40.751581,-73.97791,40.74444921,-73.98303529,821
2015,40.73038599,-74.00214988,40.72502876,-73.99069656,820
2015,40.711512,-74.015756,40.739323,-74.008119,820
2015,40.74173969,-73.99415556,40.74487634,-73.99529885,820
2015,40.76019252,-73.9912551,40.7500727,-73.99839279,820
2015,40.75992262,-73.97648516,40.75640548,-73.9900262,820
2015,40.72740794,-73.98142006,40.73221853,-73.98165557,820
2015,40.7462009,-73.98855723,40.751873,-73.977706,820
2015,40.750967348715982,-73.994442075490952,40.76095756,-73.96724467,819
2015,40.710451,-73.960876,40.716887,-73.963198,818
